chr21	9400000	9500000	chr21	10600000	10700000	0.224823143706
chr21	9400000	9500000	chr21	10700000	10800000	0.0637209715868
chr21	9400000	9500000	chr21	11100000	11200000	0.0367209907919
chr21	9400000	9500000	chr21	16500000	16600000	0.0169193456703
chr21	9400000	9500000	chr21	17700000	17800000	0.0192195753993
chr21	9400000	9500000	chr21	19800000	19900000	0.0164806385385
chr21	9400000	9500000	chr21	20400000	20500000	0.0137658664459
chr21	9400000	9500000	chr21	21200000	21300000	0.0169961997374
chr21	9400000	9500000	chr21	21300000	21400000	0.0196032599511
chr21	9400000	9500000	chr21	21600000	21700000	0.0194941848129
chr21	9400000	9500000	chr21	22000000	22100000	0.010970599509
chr21	9400000	9500000	chr21	22400000	22500000	0.0204615843495
chr21	9400000	9500000	chr21	23800000	23900000	0.0163089310506
chr21	9400000	9500000	chr21	23900000	24000000	0.0177833143951
chr21	9400000	9500000	chr21	24400000	24500000	0.0190527396156
chr21	9400000	9500000	chr21	24700000	24800000	0.0159970854649
chr21	9400000	9500000	chr21	26100000	26200000	0.0144126860722
chr21	9400000	9500000	chr21	28400000	28500000	0.0484930986154
chr21	9400000	9500000	chr21	28600000	28700000	0.0152123282348
chr21	9400000	9500000	chr21	28800000	28900000	0.025209057106
chr21	9400000	9500000	chr21	28900000	29000000	0.0204807229612
chr21	9400000	9500000	chr21	31300000	31400000	0.0141033664704
chr21	9400000	9500000	chr21	31500000	31600000	0.0150498798421
chr21	9400000	9500000	chr21	31700000	31800000	0.0172585796745
chr21	9400000	9500000	chr21	33300000	33400000	0.0164848277095
chr21	9400000	9500000	chr21	34400000	34500000	0.0185141812785
chr21	9400000	9500000	chr21	35200000	35300000	0.0247172861398
chr21	9400000	9500000	chr21	35500000	35600000	0.0219681108063
chr21	9400000	9500000	chr21	38600000	38700000	0.02264034997
chr21	9400000	9500000	chr21	39400000	39500000	0.0183339404066
chr21	9400000	9500000	chr21	40900000	41000000	0.016533626221
chr21	9400000	9500000	chr21	41900000	42000000	0.0311781387201
chr21	9400000	9500000	chr21	42000000	42100000	0.0137681150271
chr21	9400000	9500000	chr21	42900000	43000000	0.0227478019151
chr21	9400000	9500000	chr21	43700000	43800000	0.0232451859363
chr21	9400000	9500000	chr21	46600000	46700000	0.0275000634405
chr21	9400000	9500000	chr21	47900000	48000000	0.0235144484782
chr21	9500000	9600000	chr21	9800000	9900000	0.0610231414152
chr21	9500000	9600000	chr21	10600000	10700000	0.244278173157
chr21	9500000	9600000	chr21	11100000	11200000	0.0199493174931
chr21	9500000	9600000	chr21	15700000	15800000	0.0238776845786
chr21	9500000	9600000	chr21	16000000	16100000	0.0175605560375
chr21	9500000	9600000	chr21	16300000	16400000	0.0265525432867
chr21	9500000	9600000	chr21	16500000	16600000	0.0183834581406
chr21	9500000	9600000	chr21	16700000	16800000	0.0168767948385
chr21	9500000	9600000	chr21	17800000	17900000	0.0285294106793
chr21	9500000	9600000	chr21	18900000	19000000	0.0249590987819
chr21	9500000	9600000	chr21	19900000	20000000	0.0200433260642
chr21	9500000	9600000	chr21	21600000	21700000	0.0211811105155
chr21	9500000	9600000	chr21	22000000	22100000	0.0119199383228
chr21	9500000	9600000	chr21	24900000	25000000	0.0144088390091
chr21	9500000	9600000	chr21	26100000	26200000	0.0156598852146
chr21	9500000	9600000	chr21	26200000	26300000	0.0157928868998
chr21	9500000	9600000	chr21	26500000	26600000	0.0371504787499
chr21	9500000	9600000	chr21	31100000	31200000	0.0180922310407
chr21	9500000	9600000	chr21	31500000	31600000	0.0163522184303
chr21	9500000	9600000	chr21	31800000	31900000	0.0134984244818
chr21	9500000	9600000	chr21	32200000	32300000	0.0136918833518
chr21	9500000	9600000	chr21	36100000	36200000	0.0228045102094
chr21	9500000	9600000	chr21	38700000	38800000	0.0264207854601
chr21	9500000	9600000	chr21	39200000	39300000	0.0247735883915
chr21	9500000	9600000	chr21	40800000	40900000	0.0342406760909
chr21	9500000	9600000	chr21	41300000	41400000	0.0171579642376
chr21	9500000	9600000	chr21	41600000	41700000	0.0136363093694
