chr22	16000000	16100000	chr22	17700000	17800000	0.227172947014
chr22	16000000	16100000	chr22	25500000	25600000	0.163560629647
chr22	16000000	16100000	chr22	35700000	35800000	0.160529684035
chr22	16000000	16100000	chr22	40600000	40700000	0.137677600019
chr22	16000000	16100000	chr22	48000000	48100000	0.229316410925
chr22	16000000	16100000	chr22	49200000	49300000	0.079329136621
chr22	16100000	16200000	chr22	18100000	18200000	0.289161113204
chr22	16100000	16200000	chr22	26100000	26200000	0.248703075286
chr22	16100000	16200000	chr22	34000000	34100000	0.195329293148
chr22	16100000	16200000	chr22	46500000	46600000	0.264510527152
chr22	16200000	16300000	chr22	16900000	17000000	0.781315672167
chr22	16200000	16300000	chr22	25200000	25300000	0.106808869543
chr22	16200000	16300000	chr22	27600000	27700000	0.0568062970985
chr22	16200000	16300000	chr22	49200000	49300000	0.0383290620837
chr22	16300000	16400000	chr22	23100000	23200000	0.314245690366
chr22	16300000	16400000	chr22	26200000	26300000	0.267724211765
chr22	16300000	16400000	chr22	49200000	49300000	0.410103670033
chr22	16500000	16600000	chr22	17500000	17600000	0.105999540885
chr22	16500000	16600000	chr22	18300000	18400000	0.0791579390853
chr22	16500000	16600000	chr22	18500000	18600000	0.0842958860572
chr22	16500000	16600000	chr22	25100000	25200000	0.110492281891
chr22	16500000	16600000	chr22	25800000	25900000	0.0776297797559
chr22	16500000	16600000	chr22	26800000	26900000	0.070166709941
chr22	16500000	16600000	chr22	32800000	32900000	0.0600004809299
chr22	16500000	16600000	chr22	42600000	42700000	0.087782677492
chr22	16500000	16600000	chr22	44800000	44900000	0.0795802490188
chr22	16500000	16600000	chr22	47200000	47300000	0.0652476767473
chr22	16500000	16600000	chr22	47500000	47600000	0.104349349702
chr22	16500000	16600000	chr22	48500000	48600000	0.075214182458
chr22	16700000	16800000	chr22	23800000	23900000	0.213946838955
chr22	16700000	16800000	chr22	27100000	27200000	0.153420404705
chr22	16700000	16800000	chr22	31400000	31500000	0.249701568236
chr22	16700000	16800000	chr22	31800000	31900000	0.23270619301
chr22	16700000	16800000	chr22	48800000	48900000	0.148822226782
chr22	16800000	16900000	chr22	17300000	17400000	0.224648669501
chr22	16800000	16900000	chr22	17400000	17500000	0.0648571128947
chr22	16800000	16900000	chr22	17700000	17800000	0.073998867707
chr22	16800000	16900000	chr22	17800000	17900000	0.0524437036594
chr22	16800000	16900000	chr22	18200000	18300000	0.0562906396446
chr22	16800000	16900000	chr22	18300000	18400000	0.050903016177
chr22	16800000	16900000	chr22	19200000	19300000	0.05742522197
chr22	16800000	16900000	chr22	26700000	26800000	0.0372297742156
chr22	16800000	16900000	chr22	32800000	32900000	0.0385836908679
chr22	16800000	16900000	chr22	34500000	34600000	0.0378692388395
chr22	16800000	16900000	chr22	34600000	34700000	0.041743417914
chr22	16800000	16900000	chr22	34800000	34900000	0.0405411201701
chr22	16800000	16900000	chr22	35700000	35800000	0.0522906226647
chr22	16800000	16900000	chr22	46100000	46200000	0.0523177426678
chr22	16800000	16900000	chr22	47400000	47500000	0.0496603528944
chr22	16800000	16900000	chr22	49800000	49900000	0.068839151144
chr22	16900000	17000000	chr22	17200000	17300000	0.0542574090488
chr22	16900000	17000000	chr22	17400000	17500000	0.0210343127561
chr22	16900000	17000000	chr22	17500000	17600000	0.0110533454018
chr22	16900000	17000000	chr22	18200000	18300000	0.0091280267243
chr22	16900000	17000000	chr22	23100000	23200000	0.00642166401899
chr22	16900000	17000000	chr22	25800000	25900000	0.00809502344961
chr22	16900000	17000000	chr22	26700000	26800000	0.0060371382547
chr22	16900000	17000000	chr22	33200000	33300000	0.00803214213127
chr22	16900000	17000000	chr22	33900000	34000000	0.0139545554142
chr22	16900000	17000000	chr22	34500000	34600000	0.00614083311787
chr22	16900000	17000000	chr22	35300000	35400000	0.0061284626323
chr22	16900000	17000000	chr22	36000000	36100000	0.00871983318337
chr22	16900000	17000000	chr22	36900000	37000000	0.0085179626182
chr22	16900000	17000000	chr22	43900000	44000000	0.00898340280003
chr22	16900000	17000000	chr22	46800000	46900000	0.00898090557008
chr22	16900000	17000000	chr22	48200000	48300000	0.00616388002345
chr22	16900000	17000000	chr22	48300000	48400000	0.0126361910094
chr22	16900000	17000000	chr22	48500000	48600000	0.00784313149741
chr22	16900000	17000000	chr22	49300000	49400000	0.0125109231327
chr22	16900000	17000000	chr22	49900000	50000000	0.0104581287366
chr22	17000000	17100000	chr22	17100000	17200000	0.0856720828878
chr22	17000000	17100000	chr22	17200000	17300000	0.156066124554
chr22	17000000	17100000	chr22	17300000	17400000	0.0943054245292
chr22	17000000	17100000	chr22	17400000	17500000	0.0544528269751
chr22	17000000	17100000	chr22	17500000	17600000	0.0572289583825
