chr21	9400000	9500000	chr21	9500000	9600000	0.26331602321
chr21	9400000	9500000	chr21	10700000	10800000	0.0433065917654
chr21	9400000	9500000	chr21	10800000	10900000	0.061888454013
chr21	9400000	9500000	chr21	11000000	11100000	0.0414121619692
chr21	9400000	9500000	chr21	11100000	11200000	0.0145391955107
chr21	9400000	9500000	chr21	16100000	16200000	0.0113666326433
chr21	9400000	9500000	chr21	16700000	16800000	0.0132327481627
chr21	9400000	9500000	chr21	16800000	16900000	0.00854997803282
chr21	9400000	9500000	chr21	16900000	17000000	0.00944264648437
chr21	9400000	9500000	chr21	17900000	18000000	0.0187381760625
chr21	9400000	9500000	chr21	18300000	18400000	0.0111262567688
chr21	9400000	9500000	chr21	18600000	18700000	0.0128356957715
chr21	9400000	9500000	chr21	18800000	18900000	0.0106365990094
chr21	9400000	9500000	chr21	19000000	19100000	0.0232134874219
chr21	9400000	9500000	chr21	19100000	19200000	0.0117887327328
chr21	9400000	9500000	chr21	19600000	19700000	0.00758119865941
chr21	9400000	9500000	chr21	19900000	20000000	0.0107389279463
chr21	9400000	9500000	chr21	20000000	20100000	0.0101160683017
chr21	9400000	9500000	chr21	20200000	20300000	0.00957137893845
chr21	9400000	9500000	chr21	20700000	20800000	0.00823427733409
chr21	9400000	9500000	chr21	20800000	20900000	0.0101574775489
chr21	9400000	9500000	chr21	21200000	21300000	0.0202709435914
chr21	9400000	9500000	chr21	21800000	21900000	0.0134503826063
chr21	9400000	9500000	chr21	21900000	22000000	0.0105999711368
chr21	9400000	9500000	chr21	23500000	23600000	0.00966688215104
chr21	9400000	9500000	chr21	23700000	23800000	0.0105360884502
chr21	9400000	9500000	chr21	23900000	24000000	0.0117537291628
chr21	9400000	9500000	chr21	24000000	24100000	0.0107085858108
chr21	9400000	9500000	chr21	24500000	24600000	0.0116923833364
chr21	9400000	9500000	chr21	25000000	25100000	0.0106053556263
chr21	9400000	9500000	chr21	25200000	25300000	0.00948491361028
chr21	9400000	9500000	chr21	26100000	26200000	0.0199804568709
chr21	9400000	9500000	chr21	29700000	29800000	0.0103605247739
chr21	9400000	9500000	chr21	31900000	32000000	0.00917119769503
chr21	9400000	9500000	chr21	32100000	32200000	0.0105399121766
chr21	9400000	9500000	chr21	32200000	32300000	0.00835520253776
chr21	9400000	9500000	chr21	32300000	32400000	0.0152535233001
chr21	9400000	9500000	chr21	32400000	32500000	0.0092984030958
chr21	9400000	9500000	chr21	33000000	33100000	0.0129619380707
chr21	9400000	9500000	chr21	33100000	33200000	0.0185819328184
chr21	9400000	9500000	chr21	35700000	35800000	0.0114068171348
chr21	9400000	9500000	chr21	36300000	36400000	0.0108518883934
chr21	9400000	9500000	chr21	37500000	37600000	0.0117827615329
chr21	9400000	9500000	chr21	38700000	38800000	0.0106145026541
chr21	9400000	9500000	chr21	41100000	41200000	0.0162917969004
chr21	9400000	9500000	chr21	41800000	41900000	0.0188048438476
chr21	9400000	9500000	chr21	42300000	42400000	0.0118025437001
chr21	9400000	9500000	chr21	44000000	44100000	0.0160203412387
chr21	9400000	9500000	chr21	44500000	44600000	0.013634426579
chr21	9400000	9500000	chr21	45600000	45700000	0.0180668900057
chr21	9400000	9500000	chr21	47100000	47200000	0.015113557838
chr21	9500000	9600000	chr21	10700000	10800000	0.0433477464443
chr21	9500000	9600000	chr21	11000000	11100000	0.0829030327056
